Dataset,Dataset Mode,Target,Split,Feature Set,Model,RMSE,MAE,R2,Train Seconds,Predict Seconds
secondary_screen_auc,secondary_screen_auc,target_auc,cell_line,,Ridge,0.18715865517166463,0.13132582493300746,0.5670657467075642,6.016500234603882,0.7944889068603516
secondary_screen_auc,secondary_screen_auc,target_auc,cell_line,,Linear,0.1871654904118892,0.1313195514699598,0.567034123658587,6.73821496963501,0.7333667278289795
