Dataset,Dataset Mode,Target,Split,Feature Set,Model,Max Rows,Target Clipping,Clip Low Quantile,Clip High Quantile,Clip Low Value,Clip High Value,RMSE,MAE,R2,Train Seconds,Predict Seconds
secondary_screen_ic50,secondary_screen_ic50,target_log_ic50,random,,Linear SVR,100000,quantile_0.01_0.99,0.01,0.99,-3.2222716546817165,1.1898718678708247,0.5240679133088563,0.3108132975933413,0.6023620021457015,105.69806456565857,0.10104060173034668
