Dataset,Dataset Mode,Target,Split,Feature Set,Model,Max Rows,Target Clipping,Clip Low Quantile,Clip High Quantile,Clip Low Value,Clip High Value,RMSE,MAE,R2,Train Seconds,Predict Seconds
secondary_screen_ic50,secondary_screen_ic50,target_log_ic50,random,,Ridge,100000,quantile_0.01_0.99,0.01,0.99,-3.2222716546817165,1.1898718678708247,0.4819020291301789,0.29589989463735294,0.6637748099483092,0.5649762153625488,0.06695175170898438
secondary_screen_ic50,secondary_screen_ic50,target_log_ic50,random,,Linear,100000,quantile_0.01_0.99,0.01,0.99,-3.2222716546817165,1.1898718678708247,0.48465325157799194,0.29603448220872813,0.6599247708313056,0.8827934265136719,0.08641362190246582
secondary_screen_ic50,secondary_screen_ic50,target_log_ic50,random,,Dummy Mean,100000,quantile_0.01_0.99,0.01,0.99,-3.2222716546817165,1.1898718678708247,0.8310928565397401,0.6293977401204934,-2.725537019254709e-05,0.36446690559387207,0.07523155212402344
