Value,Count,Percent
ixabepilone,462,0.12985406876082117
NSC-697923,462,0.12985406876082117
anguidine,462,0.12985406876082117
torin-2,461,0.12957299934791897
metaraminol,461,0.12957299934791897
GDC-0349,461,0.12957299934791897
BMS-387032,461,0.12957299934791897
NMS-873,461,0.12957299934791897
danusertib,460,0.12929192993501676
teroxirone,460,0.12929192993501676
valrubicin,460,0.12929192993501676
gossypol,460,0.12929192993501676
SU3327,460,0.12929192993501676
teniposide,459,0.12901086052211455
lenvatinib,459,0.12901086052211455
pirenperone,459,0.12901086052211455
AZD6482,459,0.12901086052211455
topotecan,458,0.12872979110921234
TW-37,458,0.12872979110921234
puromycin,458,0.12872979110921234
9-aminoacridine,457,0.12844872169631014
phenylmercuric-acetate,457,0.12844872169631014
thiomersal,457,0.12844872169631014
AZD3463,457,0.12844872169631014
vanoxerine,457,0.12844872169631014
BIX-01294,457,0.12844872169631014
dolastatin-10,457,0.12844872169631014
AR-42,456,0.1281676522834079
nanchangmycin,456,0.1281676522834079
GZD824,456,0.1281676522834079
midostaurin,456,0.1281676522834079
NH125,456,0.1281676522834079
mefexamide,456,0.1281676522834079
pacritinib,455,0.1278865828705057
JK-184,455,0.1278865828705057
lasalocid,455,0.1278865828705057
ABT-751,454,0.1276055134576035
NVP-TAE226,454,0.1276055134576035
JTC-801,454,0.1276055134576035
cabazitaxel,453,0.12732444404470128
STF-118804,453,0.12732444404470128
nocodazole,453,0.12732444404470128
LY2603618,453,0.12732444404470128
filanesib,453,0.12732444404470128
alexidine,453,0.12732444404470128
XL888,451,0.12676230521889684
TG-100572,451,0.12676230521889684
fluvastatin,450,0.12648123580599463
lanatoside-c,450,0.12648123580599463
HMN-214,449,0.12620016639309242
AZD5438,449,0.12620016639309242
ryuvidine,449,0.12620016639309242
mexiletine,449,0.12620016639309242
trichostatin-a,448,0.12591909698019021
BNTX,448,0.12591909698019021
brequinar,448,0.12591909698019021
PP242,448,0.12591909698019021
epothilone-b,448,0.12591909698019021
clofarabine,448,0.12591909698019021
JIB04,448,0.12591909698019021
clonazepam,447,0.12563802756728804
PF-04691502,447,0.12563802756728804
curcumin,447,0.12563802756728804
BGT226,447,0.12563802756728804
NMS-E973,447,0.12563802756728804
halofuginone,447,0.12563802756728804
brilliant-green,447,0.12563802756728804
KF-38789,446,0.12535695815438583
vinorelbine,446,0.12535695815438583
LB42708,446,0.12535695815438583
cetylpyridinium,446,0.12535695815438583
cyclovalone,445,0.1250758887414836
DPI-201106,445,0.1250758887414836
digoxin,445,0.1250758887414836
ixazomib-citrate,445,0.1250758887414836
AZD8055,445,0.1250758887414836
givinostat,445,0.1250758887414836
UNC0631,444,0.12479481932858139
parbendazole,444,0.12479481932858139
A-674563,444,0.12479481932858139
diphenyleneiodonium,444,0.12479481932858139
flubendazole,443,0.12451374991567918
LY2334737,443,0.12451374991567918
AV-412,443,0.12451374991567918
lappaconite,443,0.12451374991567918
BX-912,442,0.12423268050277697
NSC-319726,442,0.12423268050277697
LY2874455,442,0.12423268050277697
PRT062607,442,0.12423268050277697
marimastat,442,0.12423268050277697
ETP-46464,441,0.12395161108987476
tipiracil,441,0.12395161108987476
KW-2478,441,0.12395161108987476
KPT-276,441,0.12395161108987476
CCG-50014,441,0.12395161108987476
thonzonium,441,0.12395161108987476
BAY-11-7085,441,0.12395161108987476
CYT-997,440,0.12367054167697256
NSC-663284,440,0.12367054167697256
AZ20,440,0.12367054167697256
harringtonine,440,0.12367054167697256
PF-477736,439,0.12338947226407032
WAY-600,439,0.12338947226407032
triapine,439,0.12338947226407032
raltitrexed,439,0.12338947226407032
LY2606368,439,0.12338947226407032
deforolimus,439,0.12338947226407032
VU0238429,438,0.12310840285116811
verubulin,438,0.12310840285116811
TAK-632,438,0.12310840285116811
peruvoside,438,0.12310840285116811
GW-843682X,438,0.12310840285116811
BI-78D3,438,0.12310840285116811
mitomycin-c,437,0.12282733343826592
LDN-57444,436,0.12254626402536371
spironolactone,436,0.12254626402536371
indibulin,436,0.12254626402536371
AVN-944,435,0.1222651946124615
neratinib,435,0.1222651946124615
tyrphostin-AG-1478,435,0.1222651946124615
I-BET-762,435,0.1222651946124615
combretastatin-A-4,435,0.1222651946124615
tetrandrine,434,0.12198412519955927
tyrphostin-AG-99,434,0.12198412519955927
crizotinib-(S),434,0.12198412519955927
ku-0063794,434,0.12198412519955927
aurora-a-inhibitor-i,434,0.12198412519955927
GSK2110183,433,0.12170305578665706
buparlisib,433,0.12170305578665706
GSK-J4,433,0.12170305578665706
MK-2206,433,0.12170305578665706
oxibendazole,432,0.12142198637375486
CHIR-124,432,0.12142198637375486
CEP-37440,432,0.12142198637375486
dichlorvos,432,0.12142198637375486
stattic,432,0.12142198637375486
darapladib,431,0.12114091696085265
LY2090314,431,0.12114091696085265
NVP-TAE684,431,0.12114091696085265
AR-12,431,0.12114091696085265
PR-619,430,0.12085984754795044
TAS-103,430,0.12085984754795044
cytochalasin-b,429,0.12057877813504825
vinblastine,428,0.12029770872214601
sulconazole,428,0.12029770872214601
cetrimonium,428,0.12029770872214601
PHA-680632,428,0.12029770872214601
EVP4593,427,0.1200166393092438
PHA-665752,427,0.1200166393092438
WYE-125132,427,0.1200166393092438
deoxycorticosterone-acetate,427,0.1200166393092438
HA14-1,426,0.1197355698963416
sirolimus,426,0.1197355698963416
dronedarone,426,0.1197355698963416
triclabendazole,426,0.1197355698963416
triciribine,426,0.1197355698963416
digoxigenin,425,0.11945450048343939
K-858,424,0.11917343107053718
CX-5461,424,0.11917343107053718
cycloheximide,424,0.11917343107053718
BAY-11-7082,423,0.11889236165763496
ONC201,423,0.11889236165763496
PD-168393,423,0.11889236165763496
SGI-1027,422,0.11861129224473276
entinostat,422,0.11861129224473276
TG-101348,422,0.11861129224473276
crystal-violet,422,0.11861129224473276
ML133,422,0.11861129224473276
triptolide,422,0.11861129224473276
lapatinib,421,0.11833022283183055
oridonin,421,0.11833022283183055
zardaverine,421,0.11833022283183055
mitoxantrone,421,0.11833022283183055
cholecalciferol,421,0.11833022283183055
trifluridine,421,0.11833022283183055
idarubicin,421,0.11833022283183055
tryptanthrin,420,0.11804915341892834
ZK-93423,420,0.11804915341892834
PFI-1,420,0.11804915341892834
RS-17053,419,0.11776808400602613
MK-5108,419,0.11776808400602613
