Value,Count,Percent
Launched,261454,37.881343162482324
Preclinical,179276,25.97480121473445
Phase 2,110144,15.958457936342352
Phase 3,62229,9.016186800194728
Phase 1,54114,7.8404270116141594
Phase 1/Phase 2,9829,1.4240964832974012
Withdrawn,7382,1.0695574564758792
Phase 2/Phase 3,5764,0.835129934858706
