Value,Count,Percent
"congestive heart failure, cardiac arrythmia",335,0.09415825332224047
"hypocalcemia, hypoparathyroidism, osteoporosis",335,0.09415825332224047
"myocardial infarction, angina pectoris, pulmonary embolism (PE), colitis, vascular spasm",334,0.09387718390933825
vulvovaginal candidiasis,329,0.0924718368448272
primary peritoneal cancer (PPC),324,0.09106648978031615
hepatitis C,323,0.09078542036741394
anxiety,320,0.0899422121287073
hepatitis B,318,0.08938007330290289
"renal cell carcinoma (RCC), thyroid cancer, hepatocellular carcinoma (HCC)",317,0.08909900389000067
"tuberculosis, meningitis",316,0.08881793447709847
allergic rhinitis,311,0.08741258741258741
"rheumatoid arthritis, hip dysplasia",310,0.0871315179996852
"gestational choriocarcinoma, hydatidiform mole, acute lymphoblastic leukemia (ALL), psoriasis, rheumatoid arthritis",309,0.086850448586783
"schizophrenia, bipolar disorder",308,0.08656937917388079
"peptic ulcer disease (PUD), acute abdominal visceral spasm, ulcerative colitis, interstitial cystitis (IC), enterocolitis, irritable bowel syndrome, tremors, allergic rhinitis",307,0.08628830976097858
psychosis,306,0.08600724034807636
"myocardial infarction, hypertension",306,0.08600724034807636
"pinworm, whipworm, hookworm, ascariasis",305,0.08572617093517415
"nausea, vomiting, motion sickness",304,0.08544510152227194
"testicular carcinoma, ovarian cancer, bladder cancer",299,0.08403975445776089
"hyperglycemia, diabetes mellitus",295,0.08291547680615205
bronchitis,295,0.08291547680615205
"hypertension, urticaria, headache, seasonal affective disorder",293,0.08235333798034764
irritable bowel syndrome,293,0.08235333798034764
"colorectal cancer, gastrointestinal stromal tumors (GIST)",286,0.08038585209003216
"myelodysplastic diseases (MDS), anemia, chronic myelomonocytic leukemia (CMMoL)",282,0.07926157443842331
"colorectal cancer, breast cancer, pancreatic cancer, gastric adenocarcinoma",281,0.0789805050255211
pneumonia,278,0.07813729678681447
heartburn,271,0.076169810896499
joint inflammation,269,0.07560767207069458
infertility,268,0.07532660265779237
"anemia, hepatitis C, thrombocytopenia",265,0.07448339441908575
"skin infections, psoriasis",263,0.07392125559328132
"cytomegalovirus retinitis, acquired immunodeficiency syndrome (AIDS), virus herpes simplex (HSV)",262,0.07364018618037911
"cardiac arrest, anaphylactic shock, asthma",262,0.07364018618037911
ovarian cancer,252,0.07082949205135701
abdominal pain,251,0.0705484226384548
reverse sedative,249,0.06998628381265037
contrast agent,248,0.06970521439974817
"contraceptive, endometriosis",247,0.06942414498684595
coronary artery disease (CAD),244,0.06858093674813932
"pneumonia, bronchitis, skin infections, tonsillitis, pharyngitis",238,0.06689452027072607
"glaucoma, ocular hypertension",235,0.06605131203201943
"joint pain, muscle pain",232,0.0652081037933128
"respiratory tract infections, urinary tract infections",226,0.06352168731589954
blackhead disease,226,0.06352168731589954
protozoan infection,225,0.06324061790299731
leishmaniasis,225,0.06324061790299731
"chronic lymphocytic leukemia (CLL), mantle cell lymphoma (MCL), Waldenstrom's macroglobulinemia (WM)",223,0.06267847907719291
"gastrointestinal stromal tumors (GIST), renal cell carcinoma (RCC), neuroendocrine tumors of pancreatic origin (PNET)",218,0.06127313201268186
"urinary tract infections, gonorrhea, prostatitis",216,0.06071099318687743
"breast cancer, neuroendocrine tumors of pancreatic origin (PNET), renal cell carcinoma (RCC), subependymal giant cell astrocytoma (SEGA), tuberous sclerosis complex (TSC), renal angiomyolipoma",215,0.06042992377397522
Wolff-Parkinson-White Syndrome (WPW),209,0.05874350729656196
urinary incontinence,207,0.05818136847075754
"joint pain, nasal congestion, constipation, irritability, allergic rhinitis",202,0.056776021406246484
insomnia,202,0.056776021406246484
gram-negative bacterial infections,198,0.05565174375463765
"chronic myeloid leukemia (CML), head and neck squamous cell carcinoma (HNSCC)",196,0.055089604928833226
"chronic lymphocytic leukemia (CLL), non-Hodgkin lymphoma (NHL)",190,0.05340318845141996
respiratory depression,190,0.05340318845141996
"diabetes mellitus, diabetes mellitus",190,0.05340318845141996
pulmonary arterial hypertension (PAH),187,0.05255998021271333
"headache, chest congestion, allergic rhinitis",186,0.05227891079981112
"melanoma, Hodgkin's lymphoma",182,0.05115463314820228
hemorrhagic cystitis,180,0.05059249432239786
"stroke, heart attack",175,0.0491871472578868
"testicular carcinoma, small cell lung cancer",173,0.04862500843208238
"renal cell carcinoma (RCC), soft tissue sarcoma (STS)",169,0.047500730780473545
chest congestion,163,0.04581431430306028
"chronic obstructive pulmonary disease (COPD), asthma",162,0.04553324489015807
spinocerebellar ataxia,160,0.04497110606435365
"anacidity diagnostic, gastric hypersecretion diagnostic, anacidity diagnostic, gastric hypersecretion diagnostic",159,0.044690036651451444
"virus herpes simplex (HSV), varicella-zoster virus (VZV)",158,0.044408967238549237
"transfusional hemosiderosis, thalassemia, iron overload",158,0.044408967238549237
"coronary artery disease (CAD), asthma",154,0.04328468958694039
depression,147,0.04131720369662492
"renal homotransplantation, rheumatoid arthritis",145,0.0407550648708205
"osteoarthritis, rheumatoid arthritis",143,0.04019292604501608
"mouth inflammation, throat inflammation",142,0.039911856632113864
diarrhea,140,0.03934971780630945
"intra-abdominal infections, chronic obstructive pulmonary disease (COPD), cystic fibrosis",139,0.039068648393407235
"conjunctivitis, rosacea, punctate keratitis, shingles, iritis, cyclitis",137,0.03850650956760281
"Parkinson's Disease, dyskinesia",134,0.037663301328896184
seborrheic dermatitis,132,0.03710116250309176
basal cell carcinoma (BCC),128,0.03597688485148292
hypercholesterolemia,126,0.035414746025678505
"edema, congestive heart failure, hypertension",125,0.03513367661277629
migraine headache,124,0.03485260719987408
fescue toxicosis,124,0.03485260719987408
skin depigmentation,124,0.03485260719987408
skin ulcer,123,0.03457153778697187
