Value,Count,Percent
"RAF inhibitor, VEGFR inhibitor",461,0.0667930083223219
NAMPT inhibitor,461,0.0667930083223219
stearoyl-CoA desaturase inhibitor,461,0.0667930083223219
"DNA synthesis inhibitor, RNA synthesis inhibitor",460,0.06664812110253379
thrombopoietin receptor agonist,460,0.06664812110253379
voltage-gated sodium channel blocker,460,0.06664812110253379
"Bcr-Abl kinase inhibitor, LYN tyrosine kinase inhibitor",459,0.06650323388274568
"glycine transporter inhibitor, GlyT-1 inhibitor",458,0.06635834666295755
MAP kinase inhibitor,458,0.06635834666295755
fungal squalene epoxidase inhibitor,458,0.06635834666295755
oxidosqualene cyclase inhibitor,458,0.06635834666295755
p53 activator,458,0.06635834666295755
membrane permeability inhibitor,458,0.06635834666295755
"cyclooxygenase inhibitor, histone acetyltransferase inhibitor, lipoxygenase inhibitor, NFkB pathway inhibitor",457,0.06621345944316943
caspase inhibitor,456,0.06606857222338132
K-ras inhibitor,456,0.06606857222338132
G protein signaling inhibitor,456,0.06606857222338132
calmodulin antagonist,455,0.0659236850035932
glucose dependent insulinotropic receptor agonist,455,0.0659236850035932
ICAM1 expression inhibitor,455,0.0659236850035932
ACAT inhibitor,455,0.0659236850035932
DNA directed DNA polymerase inhibitor,455,0.0659236850035932
sodium channel activator,455,0.0659236850035932
BMI-1 inhibitor,455,0.0659236850035932
anxiolytic,455,0.0659236850035932
Procollagen C-Endopeptidase Inhibitors,454,0.06577879778380508
cytokine production inhibitor,453,0.06563391056401698
"JAK inhibitor, syk inhibitor",453,0.06563391056401698
monopolar spindle 1 kinase inhibitor,453,0.06563391056401698
sodium/hydrogen exchanger inhibitor,452,0.06548902334422885
"src inhibitor, tubulin polymerization inhibitor",452,0.06548902334422885
notch signaling inhibitor,451,0.06534413612444073
ARF inhibitor,451,0.06534413612444073
"cytochrome P450 inhibitor, imidazoline receptor ligand",451,0.06534413612444073
benzodiazepine receptor antagonist,451,0.06534413612444073
"Abl kinase inhibitor, src inhibitor, VEGFR inhibitor",451,0.06534413612444073
"antimalarial agent, DNA inhibitor",451,0.06534413612444073
non-nucleoside reverse transcriptase inhibitor,450,0.06519924890465262
"RET tyrosine kinase inhibitor, VEGFR inhibitor",450,0.06519924890465262
cationic surfactant,450,0.06519924890465262
cytidine deaminase inhibitor,450,0.06519924890465262
"immunosuppressant, protein synthesis inhibitor, purine antagonist",450,0.06519924890465262
anticancer agent,450,0.06519924890465262
"Abl kinase inhibitor, Bcr-Abl kinase inhibitor, src inhibitor",449,0.0650543616848645
cholesterol inhibitor,449,0.0650543616848645
"glycogen synthase kinase inhibitor, lipoxygenase inhibitor",449,0.0650543616848645
Bcl-XL downregulator,448,0.06490947446507637
"acetylcholinesterase inhibitor, microtubule inhibitor",448,0.06490947446507637
toll-like receptor antagonist,447,0.06476458724528827
mitotic kinase inhibitor,447,0.06476458724528827
RET tyrosine kinase inhibitor,447,0.06476458724528827
mannosidase inhibitor,447,0.06476458724528827
GGTase inhibitor,447,0.06476458724528827
dehydrogenase inhibitor,447,0.06476458724528827
collagenase inhibitor,447,0.06476458724528827
BAX activator,446,0.06461970002550015
FGFR antagonist,445,0.06447481280571203
GK0582 inhibitor,445,0.06447481280571203
DUB inhibitor,445,0.06447481280571203
"Abl kinase inhibitor, Bcr-Abl kinase inhibitor",445,0.06447481280571203
elastase inhibitor,445,0.06447481280571203
MTH1 inhibitor,445,0.06447481280571203
glucokinase activator,444,0.06432992558592392
MER tyrosine kinase inhibitor,444,0.06432992558592392
phosphoinositide dependent kinase inhibitor,444,0.06432992558592392
"benzodiazepine receptor agonist, GABA benzodiazepine site receptor partial agonist",444,0.06432992558592392
"GABA receptor antagonist, TP53 activator",443,0.0641850383661358
ribosomal protein inhibitor,442,0.06404015114634767
dopamine synthesis inhibitor,442,0.06404015114634767
lipoxygenase inhibitor,441,0.06389526392655957
CFTR channel antagonist,441,0.06389526392655957
centromere associated protein inhibitor,439,0.06360548948698333
acetylcholine release enhancer,439,0.06360548948698333
carnitine palmitoyltransferase inhibitor,439,0.06360548948698333
orexin receptor antagonist,439,0.06360548948698333
"src inhibitor, syk inhibitor",439,0.06360548948698333
sphingosine kinase inhibitor,439,0.06360548948698333
CCK receptor antagonist,438,0.06346060226719522
cholinesterase inhibitor,438,0.06346060226719522
SHIP2 phosphatase inhibitor,438,0.06346060226719522
MAP kinase activator,438,0.06346060226719522
Hec1 inhibitor,437,0.0633157150474071
ephrin inhibitor,436,0.06317082782761897
"estrogen receptor antagonist, progesterone receptor agonist",435,0.06302594060783087
SIRT activator,435,0.06302594060783087
monoacylglucerol lipase inhibitor,435,0.06302594060783087
PERK inhibitor,435,0.06302594060783087
"apoptosis stimulant, retinoid receptor agonist",434,0.06288105338804274
"FLT3 inhibitor, tyrosine kinase inhibitor",434,0.06288105338804274
"IGF-1 inhibitor, insulin growth factor receptor inhibitor, insulin receptor ligand",434,0.06288105338804274
sodium/chloride cotransporter inhibitor,433,0.06273616616825463
"nitric oxide donor, potassium channel activator",433,0.06273616616825463
urotensin receptor antagonist,433,0.06273616616825463
"HIV integrase inhibitor, lipoxygenase inhibitor, nitric oxide production inhibitor, tumor necrosis factor production inhibitor",433,0.06273616616825463
benzodiazepine receptor ligand,431,0.0624463917286784
mineralocorticoid receptor agonist,431,0.0624463917286784
mucus protecting agent,431,0.0624463917286784
cholinesterase reactivator,431,0.0624463917286784
"mitochondrial DNA polymerase inhibitor, phosphatase inhibitor",430,0.06230150450889028
structural glycoprotein antagonist,429,0.06215661728910216
atherosclerosis formation inhibitor,429,0.06215661728910216
insulin secretagogue,429,0.06215661728910216
ATP channel blocker,429,0.06215661728910216
antispasmodic,428,0.06201173006931404
"acetylcholine receptor agonist, benzodiazepine receptor agonist",428,0.06201173006931404
growth factor receptor inhibitor,427,0.06186684284952593
radiopaque medium,427,0.06186684284952593
"casein kinase inhibitor, mTOR inhibitor, PI3K inhibitor",427,0.06186684284952593
beta amyloid protein neurotoxicity inhibitor,426,0.061721955629737806
urokinase inhibitor,426,0.061721955629737806
DNA damage inducer,426,0.061721955629737806
"electrolyte reabsorption inhibitor, thromboxane receptor antagonist",425,0.0615770684099497
vitamin K antagonist,425,0.0615770684099497
hypoxia inducible factor prolyl hydroxylase inhibitor,424,0.061432181190161576
macrophage migration inhibiting factor inhibitor,424,0.061432181190161576
enkephalinase inhibitor,424,0.061432181190161576
penicillin binding protein inhibitor,423,0.06128729397037346
laxative,423,0.06128729397037346
"FLT3 inhibitor, KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor",423,0.06128729397037346
interleukin inhibitor,422,0.06114240675058534
"AKT inhibitor, mTOR inhibitor",421,0.060997519530797226
purinergic receptor antagonist,421,0.060997519530797226
glutathione transferase inhibitor,421,0.060997519530797226
insulin growth factor receptor inhibitor,421,0.060997519530797226
gamma secretase inhibitor,421,0.060997519530797226
phosphorylase inhibitor,421,0.060997519530797226
NFkB pathway modulator,421,0.060997519530797226
gamma hydroxybutyric acid ligand,421,0.060997519530797226
"glutamate inhibitor, macrophage migration inhibiting factor inhibitor",420,0.060852632311009104
"potassium channel blocker, sodium channel blocker",420,0.060852632311009104
leukotriene receptor antagonist,420,0.060852632311009104
tyrosinase inhibitor,420,0.060852632311009104
protein phosphatase inhibitor,419,0.060707745091220996
trace amine associated receptor agonist,419,0.060707745091220996
norepinephrine reuptake inhibitor,419,0.060707745091220996
LXR agonist,419,0.060707745091220996
anticonvulsant,419,0.060707745091220996
AP inhibitor,418,0.060562857871432875
L-type calcium channel activator,418,0.060562857871432875
vitamin B2,418,0.060562857871432875
"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, src inhibitor",418,0.060562857871432875
"adrenergic receptor antagonist, prolactin inhibitor",417,0.06041797065164476
neuraminidase inhibitor,417,0.06041797065164476
vitamin B,416,0.06027308343185664
Wnt pathway inhibitor,415,0.060128196212068524
cysteine peptidase inhibitor,415,0.060128196212068524
calcitonin antagonist,414,0.0599833089922804
microsomal trigylceride transfer protein inhibitor,414,0.0599833089922804
pulmonary surfactant,413,0.059838421772492295
"metalloproteinase inhibitor, EGFR inhibitor",413,0.059838421772492295
prostanoid receptor agonist,413,0.059838421772492295
uricase inhibitor,412,0.05969353455270417
"DNA synthesis inhibitor, T cell inhibitor",412,0.05969353455270417
constitutive androstane receptor (CAR) agonist,412,0.05969353455270417
dihydropyrimidine dehydrogenase inhibitor,412,0.05969353455270417
beta-secretase inhibitor,410,0.05940376011312794
steroidogenic factor antagonist,410,0.05940376011312794
nociceptin/orphanin FQ receptor antagonist,410,0.05940376011312794
anti-pneumocystis agent,409,0.05925887289333982
"DNA synthesis inhibitor, microtubule inhibitor",408,0.0591139856735517
calcium channel modulator,408,0.0591139856735517
glutamate inhibitor,407,0.058969098453763594
dopamine-norepinephrine reuptake inhibitor,406,0.058824211233975465
beta glucuronidase inhibitor,406,0.058824211233975465
chloride channel blocker,404,0.058534436794399236
PABA antagonist,403,0.05838954957461112
"FOXM1 inhibitor, protein synthesis inhibitor",403,0.05838954957461112
RNA synthesis inhibitor,402,0.058244662354823
"Aurora kinase inhibitor, JAK inhibitor",402,0.058244662354823
"FLT3 inhibitor, growth factor receptor inhibitor, JAK inhibitor",402,0.058244662354823
"CDK inhibitor, CHK inhibitor, PKC inhibitor",402,0.058244662354823
hydroxyphenylpyruvate dioxygenase inhibitor,401,0.05809977513503489
"cannabinoid receptor agonist, glucose dependent insulinotropic receptor agonist, potassium channel blocker, PPAR receptor agonist",400,0.05795488791524678
"norepinephrine reputake inhibitor, tricyclic antidepressant",400,0.05795488791524678
aspartic protease inhibitor,400,0.05795488791524678
"bone resorption inhibitor, osteoclast inhibitor",400,0.05795488791524678
CFTR channel agonist,399,0.057810000695458656
"TGF beta receptor inhibitor, p38 MAPK inhibitor",399,0.057810000695458656
PKA activator,399,0.057810000695458656
Ras GTPase inhibitor,399,0.057810000695458656
HIV attachment inhibitor,398,0.05766511347567054
sodium/potassium/chloride transporter inhibitor,398,0.05766511347567054
prostaglandin inhibitor,398,0.05766511347567054
guanylate cyclase stimulant,398,0.05766511347567054
"chelating agent, topoisomerase inhibitor",397,0.05752022625588242
"adrenergic receptor agonist, neurotransmitter",397,0.05752022625588242
"bacterial 30S ribosomal subunit inhibitor, bacterial 50S ribosomal subunit inhibitor",396,0.05737533903609431
electron acceptor,396,0.05737533903609431
phosphate antagonist,395,0.057230451816306184
"Aurora kinase inhibitor, FLT3 inhibitor, VEGFR inhibitor",395,0.057230451816306184
thiamine uptake blocker,394,0.057085564596518076
opioid receptor modulator,391,0.05665090293715372
casein kinase inhibitor,390,0.056506015717365604
"HCV inhibitor, XIAP inhibitor",390,0.056506015717365604
topical anesthetic,390,0.056506015717365604
HIV protease inhibitor,390,0.056506015717365604
bacterial antifolate,389,0.05636112849757748
CCK receptor agonist,388,0.056216241277789375
"apoptosis stimulant, NFkB pathway inhibitor",388,0.056216241277789375
hepatocyte function enhancer,387,0.05607135405800125
thiazide diuretic,386,0.05592646683821314
folate receptor ligand,386,0.05592646683821314
