Value,Count,Percent
NSC-697923,466,0.06751744442126249
pyrimethamine,465,0.06737255720147438
SB-205384,465,0.06737255720147438
GSK-J4,465,0.06737255720147438
broxaldine,465,0.06737255720147438
cytochlor,465,0.06737255720147438
tyrphostin-A9,465,0.06737255720147438
tedizolid-phosphate,465,0.06737255720147438
aminopurvalanol-a,465,0.06737255720147438
trifluridine,465,0.06737255720147438
penfluridol,465,0.06737255720147438
dianhydrogalactitol,465,0.06737255720147438
azalomycin-b,465,0.06737255720147438
R406,465,0.06737255720147438
cetylpyridinium,465,0.06737255720147438
KW-2449,465,0.06737255720147438
oxibendazole,465,0.06737255720147438
PF-562271,465,0.06737255720147438
EVP4593,465,0.06737255720147438
KPT-276,465,0.06737255720147438
PIK-75,465,0.06737255720147438
sulconazole,465,0.06737255720147438
CPI-1189,465,0.06737255720147438
Ro-4987655,465,0.06737255720147438
PF-04457845,465,0.06737255720147438
niclosamide,464,0.06722766998168625
JTC-801,464,0.06722766998168625
JIB04,464,0.06722766998168625
epothilone-a,464,0.06722766998168625
hexaminolevulinate,464,0.06722766998168625
WAY-170523,464,0.06722766998168625
CCT137690,464,0.06722766998168625
zardaverine,464,0.06722766998168625
tanaproget,464,0.06722766998168625
ML133,464,0.06722766998168625
ixabepilone,464,0.06722766998168625
SB-218078,464,0.06722766998168625
doxorubicin,464,0.06722766998168625
CPP,464,0.06722766998168625
NSC-632839,464,0.06722766998168625
cyclovalone,464,0.06722766998168625
PP242,464,0.06722766998168625
ivermectin,464,0.06722766998168625
NSC-663284,463,0.06708278276189814
entinostat,463,0.06708278276189814
indibulin,463,0.06708278276189814
romidepsin,463,0.06708278276189814
ABT-751,463,0.06708278276189814
ABT-702,463,0.06708278276189814
ZSTK-474,463,0.06708278276189814
alexidine,463,0.06708278276189814
difluprednate,463,0.06708278276189814
ONX-0914,463,0.06708278276189814
methiazole,463,0.06708278276189814
parbendazole,463,0.06708278276189814
TAK-733,463,0.06708278276189814
repsox,463,0.06708278276189814
pardoprunox,463,0.06708278276189814
methacycline,463,0.06708278276189814
TPCA-1,463,0.06708278276189814
emetine,463,0.06708278276189814
phenylmercuric-acetate,463,0.06708278276189814
KD025,463,0.06708278276189814
BAY-87-2243,463,0.06708278276189814
LY2334737,463,0.06708278276189814
lasalocid,463,0.06708278276189814
spiradoline,462,0.06693789554211002
TG-100572,462,0.06693789554211002
chlorogenic-acid,462,0.06693789554211002
lanatoside-c,462,0.06693789554211002
mifepristone,462,0.06693789554211002
TW-37,462,0.06693789554211002
AZD5363,462,0.06693789554211002
valrubicin,462,0.06693789554211002
AZD3463,462,0.06693789554211002
norepinephrine,462,0.06693789554211002
torin-2,462,0.06693789554211002
mefexamide,462,0.06693789554211002
NMS-873,462,0.06693789554211002
TMC-353121,462,0.06693789554211002
thiomersal,462,0.06693789554211002
pacritinib,462,0.06693789554211002
idazoxan,462,0.06693789554211002
mexiletine,462,0.06693789554211002
anguidine,462,0.06693789554211002
10-hydroxycamptothecin,462,0.06693789554211002
IKK-16,462,0.06693789554211002
tenovin-6,462,0.06693789554211002
PD-0325901,462,0.06693789554211002
PD-318088,462,0.06693789554211002
gossypol,462,0.06693789554211002
lonafarnib,462,0.06693789554211002
MG-132,462,0.06693789554211002
ICG-001,462,0.06693789554211002
VE-821,462,0.06693789554211002
kenpaullone,462,0.06693789554211002
D-7193,461,0.0667930083223219
RAF265,461,0.0667930083223219
E7449,461,0.0667930083223219
floxuridine,461,0.0667930083223219
puromycin,461,0.0667930083223219
JK-184,461,0.0667930083223219
STF-118804,461,0.0667930083223219
vatalanib,461,0.0667930083223219
MK-8245,461,0.0667930083223219
NVP-TAE226,461,0.0667930083223219
WYE-125132,461,0.0667930083223219
inosine,461,0.0667930083223219
AC-264613,461,0.0667930083223219
chlormidazole,461,0.0667930083223219
dequalinium,461,0.0667930083223219
digoxigenin,461,0.0667930083223219
BMS-387032,461,0.0667930083223219
ciclopirox,461,0.0667930083223219
darapladib,461,0.0667930083223219
epothilone-b,461,0.0667930083223219
AZ20,461,0.0667930083223219
melphalan,461,0.0667930083223219
UNBS-5162,460,0.06664812110253379
PHA-767491,460,0.06664812110253379
AV-412,460,0.06664812110253379
eltrombopag,460,0.06664812110253379
VU0238429,460,0.06664812110253379
TAK-285,460,0.06664812110253379
PRT062607,460,0.06664812110253379
bendamustine,460,0.06664812110253379
NMS-E973,460,0.06664812110253379
CCT129202,460,0.06664812110253379
BIBU-1361,460,0.06664812110253379
sevoflurane,460,0.06664812110253379
oxprenolol,460,0.06664812110253379
brivaracetam,460,0.06664812110253379
cyclocytidine,460,0.06664812110253379
cycloheximide,460,0.06664812110253379
FK-3311,460,0.06664812110253379
elacridar,460,0.06664812110253379
clonazepam,460,0.06664812110253379
P5091,460,0.06664812110253379
amonafide,460,0.06664812110253379
LY456236,460,0.06664812110253379
tideglusib,460,0.06664812110253379
9-aminoacridine,460,0.06664812110253379
darifenacin,459,0.06650323388274568
ryuvidine,459,0.06650323388274568
dolastatin-10,459,0.06650323388274568
TWS-119,459,0.06650323388274568
bafetinib,459,0.06650323388274568
halofantrine,459,0.06650323388274568
PD-184352,459,0.06650323388274568
MK-2461,459,0.06650323388274568
tyrphostin-AG-1296,458,0.06635834666295755
AM-251,458,0.06635834666295755
"CP-945,598",458,0.06635834666295755
mevastatin,458,0.06635834666295755
AZ960,458,0.06635834666295755
NSC-319726,458,0.06635834666295755
broxyquinoline,458,0.06635834666295755
methoxyflurane,458,0.06635834666295755
naftifine,458,0.06635834666295755
indoprofen,458,0.06635834666295755
bitopertin,458,0.06635834666295755
BNTX,458,0.06635834666295755
BVD-523,458,0.06635834666295755
ACY-1215,458,0.06635834666295755
LE-135,458,0.06635834666295755
tedizolid,458,0.06635834666295755
U-18666A,458,0.06635834666295755
dihydromyricetin,458,0.06635834666295755
BAY-11-7085,457,0.06621345944316943
AMG900,457,0.06621345944316943
SB-239063,457,0.06621345944316943
aurora-a-inhibitor-i,457,0.06621345944316943
fludarabine-phosphate,457,0.06621345944316943
gastrodin,457,0.06621345944316943
cefditoren-pivoxil,457,0.06621345944316943
simvastatin,457,0.06621345944316943
SB-431542,457,0.06621345944316943
CEP-37440,457,0.06621345944316943
dichlorvos,457,0.06621345944316943
PI-103,457,0.06621345944316943
curcumin,457,0.06621345944316943
LY2090314,457,0.06621345944316943
SDZ-WAG-994,457,0.06621345944316943
VER-49009,457,0.06621345944316943
SU014813,457,0.06621345944316943
CCG-50014,456,0.06606857222338132
VX-765,456,0.06606857222338132
satraplatin,456,0.06606857222338132
BMS-345541,456,0.06606857222338132
K-Ras(G12C)-inhibitor-6,456,0.06606857222338132
ginkgolide-a,456,0.06606857222338132
oxyphencyclimine,456,0.06606857222338132
parthenolide-(-),456,0.06606857222338132
GZD824,456,0.06606857222338132
CCT128930,456,0.06606857222338132
norfloxacin,456,0.06606857222338132
tioguanine,456,0.06606857222338132
KI-8751,456,0.06606857222338132
OSI-420,455,0.0659236850035932
BF2.649,455,0.0659236850035932
SB-216641,455,0.0659236850035932
PTC-209,455,0.0659236850035932
tazemetostat,455,0.0659236850035932
TG-101348,455,0.0659236850035932
clomifene,455,0.0659236850035932
chidamide,455,0.0659236850035932
zaldaride,455,0.0659236850035932
PF-573228,455,0.0659236850035932
idronoxil,455,0.0659236850035932
prednisolone-hemisuccinate,455,0.0659236850035932
harringtonine,455,0.0659236850035932
DPI-201106,455,0.0659236850035932
KD-023,455,0.0659236850035932
quizartinib,455,0.0659236850035932
LY2784544,455,0.0659236850035932
MGCD-265,455,0.0659236850035932
lucitanib,455,0.0659236850035932
WZ8040,455,0.0659236850035932
cholecalciferol,455,0.0659236850035932
GSK1292263,455,0.0659236850035932
idoxuridine,455,0.0659236850035932
afobazole,455,0.0659236850035932
TMS,455,0.0659236850035932
polydatin,455,0.0659236850035932
tetrandrine,455,0.0659236850035932
pheniramine,455,0.0659236850035932
hexachlorophene,455,0.0659236850035932
pibenzimol,455,0.0659236850035932
4-(4-fluorobenzoyl)-1-(4-phenylbutyl)-piperidine,455,0.0659236850035932
G-1,454,0.06577879778380508
RITA,454,0.06577879778380508
artemisinin,454,0.06577879778380508
UK-383367,454,0.06577879778380508
deoxycorticosterone-acetate,454,0.06577879778380508
toremifene,454,0.06577879778380508
YM-201636,454,0.06577879778380508
ABT-737,454,0.06577879778380508
sertindole,454,0.06577879778380508
4-pyrimidinecarbonitrile,454,0.06577879778380508
vincamine,454,0.06577879778380508
alfacalcidol,454,0.06577879778380508
PFI-1,454,0.06577879778380508
PAC-1,454,0.06577879778380508
suxibuzone,454,0.06577879778380508
nobiletin,453,0.06563391056401698
PRT062070,453,0.06563391056401698
licochalcone-a,453,0.06563391056401698
UNC0631,453,0.06563391056401698
arcyriaflavin-a,453,0.06563391056401698
